K,avgPrice,profitRate,J,change,D,RSI,volume,vol_change
0.997342174583,-0.269752321986,-0.645360673866,0.949207193099,-0.845000093067,0.870057054594,1.04594702961,-0.232901181322,-0.407427895792
1.09254904628,-0.270663744104,0.357709105012,1.31220421932,1.49458073784,0.716919140973,1.49065701247,0.0286761415722,0.315424185763
1.09254904628,-0.270663744104,0.357709105012,1.31220421932,1.49458073784,0.716919140973,1.49065701247,0.0286761415722,0.315424185763
0.923333933165,-0.275431182874,-0.0909499848078,1.30795314137,0.673875228061,0.433336042943,1.19409224762,-0.255291253933,-0.225637864547
0.669511263497,-0.277557834482,0.860610123033,1.19114769686,0.537849322922,0.103717844828,0.870760299003,-0.201966686079,1.1784825334
0.669511263497,-0.277557834482,0.860610123033,1.19114769686,0.537849322922,0.103717844828,0.870760299003,-0.201966686079,1.1784825334
0.669511263497,-0.277557834482,0.860610123033,1.19114769686,0.537849322922,0.103717844828,0.870760299003,-0.201966686079,1.1784825334
0.669511263497,-0.277557834482,0.860610123033,1.19114769686,0.537849322922,0.103717844828,0.870760299003,-0.201966686079,1.1784825334
0.669511263497,-0.277557834482,0.860610123033,1.19114769686,0.537849322922,0.103717844828,0.870760299003,-0.201966686079,1.1784825334
0.669511263497,-0.277557834482,0.860610123033,1.19114769686,0.537849322922,0.103717844828,0.870760299003,-0.201966686079,1.1784825334
0.431980006617,-0.279918184069,-0.190285571366,0.85486801036,-0.296589749672,-0.00792981519216,-0.503968072793,-0.534294601571,-0.421688438785
-1.29307833736,-0.262460945044,0.629016190016,-1.49650982492,-0.762048984237,-0.897531824486,-1.60018096418,-0.489673865089,-0.19276547226
-0.410378362408,-0.257857094859,-0.266386340177,-0.161964511962,-0.281079474768,-0.556237277193,0.0335014658191,-0.478711245659,-0.268377374721
-0.410378362408,-0.257857094859,-0.266386340177,-0.161964511962,-0.281079474768,-0.556237277193,0.0335014658191,-0.478711245659,-0.268377374721
-0.410378362408,-0.257857094859,-0.266386340177,-0.161964511962,-0.281079474768,-0.556237277193,0.0335014658191,-0.478711245659,-0.268377374721
-0.64612332965,-0.258441339806,-0.309999884451,-0.543150005911,0.589885732258,-0.625913134106,0.275288078336,-0.435120082058,-0.00143463266263
-0.64612332965,-0.258441339806,-0.309999884451,-0.543150005911,0.589885732258,-0.625913134106,0.275288078336,-0.435120082058,-0.00143463266263
-0.960129341375,-0.260754949798,-0.567217756137,-1.17537027757,0.144116617588,-0.610768991029,0.146767669468,-0.365743232858,0.925434786062
-0.397352398994,-0.26239083565,-0.0360535429932,-0.882099807992,-0.416876825675,0.090329223931,-0.520007536454,-0.534739819241,-0.44244367216
-0.397352398994,-0.26239083565,-0.0360535429932,-0.882099807992,-0.416876825675,0.090329223931,-0.520007536454,-0.534739819241,-0.44244367216
-0.397352398994,-0.26239083565,-0.0360535429932,-0.882099807992,-0.416876825675,0.090329223931,-0.520007536454,-0.534739819241,-0.44244367216
-0.397352398994,-0.26239083565,-0.0360535429932,-0.882099807992,-0.416876825675,0.090329223931,-0.520007536454,-0.534739819241,-0.44244367216
-0.397352398994,-0.26239083565,-0.0360535429932,-0.882099807992,-0.416876825675,0.090329223931,-0.520007536454,-0.534739819241,-0.44244367216
-0.397352398994,-0.26239083565,-0.0360535429932,-0.882099807992,-0.416876825675,0.090329223931,-0.520007536454,-0.534739819241,-0.44244367216
-0.397352398994,-0.26239083565,-0.0360535429932,-0.882099807992,-0.416876825675,0.090329223931,-0.520007536454,-0.534739819241,-0.44244367216
-0.397352398994,-0.26239083565,-0.0360535429932,-0.882099807992,-0.416876825675,0.090329223931,-0.520007536454,-0.534739819241,-0.44244367216
-0.397352398994,-0.26239083565,-0.0360535429932,-0.882099807992,-0.416876825675,0.090329223931,-0.520007536454,-0.534739819241,-0.44244367216
-0.397352398994,-0.26239083565,-0.0360535429932,-0.882099807992,-0.416876825675,0.090329223931,-0.520007536454,-0.534739819241,-0.44244367216
0.381234696984,-0.261082126968,-0.442701708998,0.282219561027,-0.12377894637,0.402484220929,0.473697081661,-0.567617897566,-0.509639366839
-0.705421337314,-0.268186545527,0.212656678774,-0.887928552681,0.270453781027,-0.427612098993,-0.0423675129722,-0.343738631225,-0.392405254519
-0.705421337314,-0.268186545527,0.212656678774,-0.887928552681,0.270453781027,-0.427612098993,-0.0423675129722,-0.343738631225,-0.392405254519
0.65091572087,-0.259165803541,-0.945079967813,1.04867942166,0.190543202751,0.195687880021,-0.884382366774,-0.257340638448,-0.28750548293
0.65091572087,-0.259165803541,-0.945079967813,1.04867942166,0.190543202751,0.195687880021,-0.884382366774,-0.257340638448,-0.28750548293
0.260883945055,-0.261269085351,0.408870950491,0.624458529788,0.246824430108,-0.0985967705258,-1.57398518917,-0.151753148289,0.120691459475
0.260883945055,-0.261269085351,0.408870950491,0.624458529788,0.246824430108,-0.0985967705258,-1.57398518917,-0.151753148289,0.120691459475
0.260883945055,-0.261269085351,0.408870950491,0.624458529788,0.246824430108,-0.0985967705258,-1.57398518917,-0.151753148289,0.120691459475
1.25074146453,-0.341287273334,0.989276394669,1.03845932393,-0.176995629988,1.22284887851,1.34929565365,3.9214081813,0.0431968197762
0.743414329988,-0.349934098554,-0.526673381237,0.942015678664,-0.461374289129,0.445210480807,0.372572637847,0.047126432747,-0.455201525397
0.411444205016,-0.348882457649,-0.557427348113,0.105447462138,-0.513781213457,0.607054495934,0.173205176164,-0.0256202833342,-0.170011217904
0.784013283145,-0.348461801287,-0.379517653902,1.05924293872,-0.40045525883,0.412482015803,0.652622278806,-0.0598169348264,-0.313666189887
0.784013283145,-0.348461801287,-0.379517653902,1.05924293872,-0.40045525883,0.412482015803,0.652622278806,-0.0598169348264,-0.313666189887
0.784013283145,-0.348461801287,-0.379517653902,1.05924293872,-0.40045525883,0.412482015803,0.652622278806,-0.0598169348264,-0.313666189887
0.784013283145,-0.348461801287,-0.379517653902,1.05924293872,-0.40045525883,0.412482015803,0.652622278806,-0.0598169348264,-0.313666189887
0.798057786768,-0.348087884521,-0.094738831931,1.3879681432,-0.121064453611,0.151276397482,1.1113531916,0.130777490901,-0.151583723222
0.798057786768,-0.348087884521,-0.094738831931,1.3879681432,-0.121064453611,0.151276397482,1.1113531916,0.130777490901,-0.151583723222
0.549102543562,-0.348298212702,-0.341084395447,1.36157681768,-0.288593219776,-0.248479616769,0.629439227971,0.134896970993,-0.418073436201
-1.16013314345,-0.353626526621,-0.0659415216982,-0.306360122163,-0.236906661355,-1.7038541283,-1.4470613277,0.00136024250507,-0.434524371146
-1.45275049933,-0.353579787025,-0.221214298665,-0.626444351703,-0.176995629988,-1.92306274129,-1.30560419016,0.464048129446,-0.35771489198
-1.45275049933,-0.353579787025,-0.221214298665,-0.626444351703,-0.176995629988,-1.92306274129,-1.30560419016,0.464048129446,-0.35771489198
-1.67951639136,-0.354280880962,0.6867752506,-0.882167598011,0.801473510052,-2.08628762092,-1.50715093026,0.942464417133,-0.0566476395255
-1.99443997995,-0.349817249565,-0.505946247399,-1.50666455609,-0.912829677903,-2.07939834717,-2.20002966807,0.688620668916,0.749558888378
-1.58065974572,-0.347597118765,-0.46792813958,-0.885252570711,-0.287806397757,-1.91578779038,-1.48298159319,0.0983799504234,-0.325898663187
-1.68236486189,-0.347690597957,-0.757103050131,-0.983801631438,-0.0101914494961,-2.00299315376,-1.54745955858,0.359809750276,0.384130018039
-1.68236486189,-0.347690597957,-0.757103050131,-0.983801631438,-0.0101914494961,-2.00299315376,-1.54745955858,0.359809750276,0.384130018039
-1.75669221999,-0.341100314951,-0.544971131895,-1.94756028851,-0.483164342232,-1.29346890898,-1.57210610487,-0.31272263004,-0.318852121369
-1.69560502379,-0.341287273334,-0.284390005403,-1.70578397996,-0.330912871617,-1.39941590398,-1.07866304907,-0.364897167672,-0.365879506453
-1.50375418077,-0.341240533738,-0.443520245955,-1.60237354007,-0.0225742925894,-1.16338941044,-0.948060466344,-0.221000331071,-0.098864097202
-1.46671262926,-0.341310643132,-0.13352418657,-1.81294127798,-0.432967300377,-0.917915359758,-1.10815934009,-0.251387794068,0.614943338674
-1.16041558897,-0.341030205557,-0.487941266743,-1.61373560256,-0.125745649895,-0.570665575965,-0.766435165623,-0.480007151771,-0.526681296312
-1.16041558897,-0.341030205557,-0.487941266743,-1.61373560256,-0.125745649895,-0.570665575965,-0.766435165623,-0.480007151771,-0.526681296312
-0.471466308472,-0.340212262631,-0.083028642015,0.137784393917,-0.0245711202281,-0.919865783942,-0.527359542157,-0.171731191563,-0.074403981586
-0.784455283988,-0.340188892833,0.0241942926207,-0.22482083396,-0.328928975914,-1.13678708604,-0.84844383944,-0.220415854196,-0.161133474499
-0.784455283988,-0.340188892833,0.0241942926207,-0.22482083396,-0.328928975914,-1.13678708604,-0.84844383944,-0.220415854196,-0.161133474499
-0.784455283988,-0.340188892833,0.0241942926207,-0.22482083396,-0.328928975914,-1.13678708604,-0.84844383944,-0.220415854196,-0.161133474499
-1.14707513565,-0.340072043844,0.345950857972,-0.501293024845,0.384313675794,-1.51265340337,-0.73924969562,-0.197497682227,-0.150544297874
-1.14707513565,-0.340072043844,0.345950857972,-0.501293024845,0.384313675794,-1.51265340337,-0.73924969562,-0.197497682227,-0.150544297874
-1.14707513565,-0.340072043844,0.345950857972,-0.501293024845,0.384313675794,-1.51265340337,-0.73924969562,-0.197497682227,-0.150544297874
1.04301534785,-0.338062241225,1.58620341757,1.18076211241,1.30122001205,0.746805625226,1.17885173291,0.696650000946,1.35973160223
-0.477791890905,-0.342969898782,-1.30821960007,-0.615736821677,-1.26031030767,-0.277201561409,-0.561391821431,0.106640548195,-0.513762304231
-0.175110533272,-0.339534538492,-0.400705399746,-0.718658385852,-0.277528639979,0.325894443894,-0.110455441879,-0.476642572622,-0.148228168182
-0.175110533272,-0.339534538492,-0.400705399746,-0.718658385852,-0.277528639979,0.325894443894,-0.110455441879,-0.476642572622,-0.148228168182
0.340295259317,-0.339651387482,-0.689594741029,-0.204700856607,0.228595610319,0.755207690741,0.540046466671,-0.265904892414,-0.393573469665
0.340295259317,-0.339651387482,-0.689594741029,-0.204700856607,0.228595610319,0.755207690741,0.540046466671,-0.265904892414,-0.393573469665
-0.736785300523,-0.343273706155,0.218035488789,-1.00180541801,-0.176995629988,-0.382111018684,-0.656638237447,-0.30278262989,-0.343745527208
0.145343520397,-0.341474231717,0.445310060528,0.93587841504,0.495836161355,-0.564787237133,0.056001128595,0.18568247292,1.07112723433
0.145343520397,-0.341474231717,0.445310060528,0.93587841504,0.495836161355,-0.564787237133,0.056001128595,0.18568247292,1.07112723433
0.145343520397,-0.341474231717,0.445310060528,0.93587841504,0.495836161355,-0.564787237133,0.056001128595,0.18568247292,1.07112723433
0.145343520397,-0.341474231717,0.445310060528,0.93587841504,0.495836161355,-0.564787237133,0.056001128595,0.18568247292,1.07112723433
-0.497474355655,-0.341684559898,-0.402768199445,0.125323455845,-0.331754869656,-0.953213259546,-0.68103200586,-0.36869786772,-0.532425147218
-0.497474355655,-0.341684559898,-0.402768199445,0.125323455845,-0.331754869656,-0.953213259546,-0.68103200586,-0.36869786772,-0.532425147218
-0.306134122131,-0.341170424345,-0.890180609763,-0.854347075758,0.184504777241,0.221121335818,-0.269835021365,0.110847551949,-0.465279609101
-0.969252384354,-0.347854186542,-0.503838039143,-0.30892933909,-0.121525063299,-1.37757607783,0.00307174271268,-0.173089642652,-0.162352702116
-0.969252384354,-0.347854186542,-0.503838039143,-0.30892933909,-0.121525063299,-1.37757607783,0.00307174271268,-0.173089642652,-0.162352702116
1.07627091137,-0.339067142534,-0.0780141922044,0.844834579331,-0.377207866445,1.09455594347,0.863586842129,0.553468290314,-0.461679217424
0.444455712641,-0.343600883325,0.357759864613,-0.203175491915,-0.124018122476,0.930713797083,0.126203995209,0.576498571559,0.0247167098581
0.966444253985,-0.342946528984,-0.178065773005,0.397105012286,-1.26626913428,1.29634882279,0.545955779252,0.772040779528,-0.0942711284196
1.31997264254,-0.345680795338,-0.234779342171,0.779757453302,-0.60417553201,1.56470857895,1.78576488905,0.706667276853,-0.378599538943
1.41073124349,-0.344722633624,1.08515435462,0.944047449445,0.748581377698,1.57632439029,2.14227007328,1.370116176,-0.0571457351894
1.40060722899,-0.347456899978,1.53761721292,0.963361892284,1.63211637714,1.54238909345,1.93596844937,1.13802338675,0.662875367472
1.38542120723,-0.349700400575,0.0534357898178,0.985726681829,0.107383029154,1.49721518541,1.83674687354,0.165622259228,-0.235504144298
1.38542120723,-0.349700400575,0.0534357898178,0.985726681829,0.107383029154,1.49721518541,1.83674687354,0.165622259228,-0.235504144298
1.32847362565,-0.350121056937,-0.211069327363,1.02995339434,-0.176995629988,1.36218725342,1.04239862024,0.363074695453,-0.471037729327
1.27722080222,-0.350331385118,0.122627844195,1.03853995257,0.462523233813,1.2677318154,1.11319730807,1.22898222145,0.215322881593
1.08502271437,-0.354023813185,-0.0705699520487,0.93695033299,-0.236830632127,1.02953692613,0.68383763724,0.279556822632,0.149925983909
0.960798407287,-0.353603156823,0.202606450204,0.835610370832,0.00319538282362,0.906521765893,0.896597429919,-0.00634560199536,-0.327846720552
0.725707974679,-0.354140662175,0.96723466633,0.50708264538,0.929522845034,0.792295811076,0.928402475634,0.223895030471,0.56593656686
0.415880691407,-0.355332521867,-0.489177341378,-0.0553181387325,-0.421612914998,0.753991243157,0.266496218195,-0.234374942403,-0.539377225644
0.415880691407,-0.355332521867,-0.489177341378,-0.0553181387325,-0.421612914998,0.753991243157,0.266496218195,-0.234374942403,-0.539377225644
0.415880691407,-0.355332521867,-0.489177341378,-0.0553181387325,-0.421612914998,0.753991243157,0.266496218195,-0.234374942403,-0.539377225644
-2.02477468703,-0.360193439829,-0.293957746868,-1.49984760091,-0.44003597412,-2.13680750234,-2.25707432385,-0.172568777659,-0.5735442183
0.95847320081,-0.346171561094,0.0439047816409,1.2045334541,0.20812674084,0.582669086769,0.508998499361,1.20986316789,-0.384947434116
0.722220164965,-0.347924295935,2.00758692759,1.05894985366,1.95050354363,0.307832593981,0.749546057504,2.14852847209,0.406374358961
0.201926070372,-0.350845520672,1.87612421526,0.612174516987,1.71373045264,-0.188035193561,0.426855283468,1.23681725507,0.299158160024
-0.281304637587,-0.352598255514,-1.15788049198,-0.0658521781096,-0.643827131826,-0.420456417874,0.106162136219,0.732264906372,-0.124411235248
-0.281304637587,-0.352598255514,-1.15788049198,-0.0658521781096,-0.643827131826,-0.420456417874,0.106162136219,0.732264906372,-0.124411235248
-0.172117947489,-0.35175694279,-0.865210060928,0.234203459981,0.0575813933239,-0.495282847859,0.427340625052,0.686808296457,0.418645546648
-0.172117947489,-0.35175694279,-0.865210060928,0.234203459981,0.0575813933239,-0.495282847859,0.427340625052,0.686808296457,0.418645546648
-0.172117947489,-0.35175694279,-0.865210060928,0.234203459981,0.0575813933239,-0.495282847859,0.427340625052,0.686808296457,0.418645546648
-0.172117947489,-0.35175694279,-0.865210060928,0.234203459981,0.0575813933239,-0.495282847859,0.427340625052,0.686808296457,0.418645546648
1.19410097116,-0.34731668119,0.933401743804,1.1154633473,0.769344026041,1.05991999868,1.39931802154,1.35114677929,-0.39417884701
1.07566182048,-0.346685696647,-1.21267812181,1.07911404625,-1.10471517704,0.890370525685,1.34075864009,2.41922226599,-0.200546772074
1.08565989227,-0.347667228159,2.92466718533,1.31468867423,2.96633648239,0.703069363213,1.46788054778,2.6651253944,-0.0303966295219
-0.703750051335,-0.358651033168,1.78355714441,-0.562193123737,1.94210467049,-0.707230673866,0.233549549384,1.2006231605,1.50999314415
0.958207106475,-0.359772783467,-0.597146895561,0.445598637572,-0.503067425877,1.24031455665,0.686324281496,-0.263648397266,-0.466384458235
0.0231609259775,-0.366152738291,0.657855998534,0.196879886207,0.851197117051,-0.131401664712,0.105217800534,-0.0204026583046,0.284083993743
0.761949712877,-0.368793525453,-0.700059107021,1.24865501227,-0.627473162016,0.210780219584,0.970781028572,-0.181475330379,-0.47965726506
-0.964366769115,-0.370102234135,-0.604550510119,-0.857502696697,-0.94366199886,-0.89359607104,-0.924859614918,-0.271064006116,-0.0538537624069
-0.406896798755,-0.369471249592,-0.622333822782,0.147250341898,-0.707622433524,-0.818457089053,-0.483649834141,-0.320241915871,-0.241072999832
-0.333797491548,-0.368746785857,-0.526004754112,0.524186340617,-0.627473162016,-1.02121301973,-0.888332580406,-0.264408192872,-0.259724524063
-0.758322484572,-0.368396238889,0.323467924047,0.0914978135309,0.125247842356,-1.366712784,-0.975394477655,-0.185029247766,-0.146189787566
-0.758322484572,-0.368396238889,0.323467924047,0.0914978135309,0.125247842356,-1.366712784,-0.975394477655,-0.185029247766,-0.146189787566
-0.758322484572,-0.368396238889,0.323467924047,0.0914978135309,0.125247842356,-1.366712784,-0.975394477655,-0.185029247766,-0.146189787566
-0.0234587481647,-0.365732081929,-0.404582161013,-0.143722544176,-0.604983360871,0.0848015943209,-0.0951111686215,-0.0296038266013,-0.431180642373
-0.65872049344,-0.362600529012,-1.08131349243,-1.2756796514,-1.18735238039,-0.0120983873644,-0.494855802295,0.12754533902,-0.199563437285
0.170611644561,-0.360964643159,-0.333693541351,-0.289468286497,-0.243497719812,0.540647600023,0.227749276604,0.479561530076,-0.301127721239
0.33196290504,-0.360240179425,-1.90932689448,-0.146552797439,-1.59601012668,0.690640120653,0.0766600046665,0.798073285223,-0.550729530021
0.33196290504,-0.360240179425,-1.90932689448,-0.146552797439,-1.59601012668,0.690640120653,0.0766600046665,0.798073285223,-0.550729530021
0.525015217574,-0.359328757307,4.00709250967,0.0772357581197,3.35925299644,0.824322496101,0.656755975673,2.70673774833,2.30940304398
0.525015217574,-0.359328757307,4.00709250967,0.0772357581197,3.35925299644,0.824322496101,0.656755975673,2.70673774833,2.30940304398
1.14006595429,-0.363091294768,-0.483429992418,0.983015887871,-0.726049274071,1.08303655889,1.64264959085,-0.166714500346,-0.500813534461
-0.186419017751,-0.365568493344,-1.77917553397,-1.17229811412,-1.58445776986,0.700062356296,-0.0419262444237,0.0563397207124,-0.322917748387
1.06310278071,-0.366923941622,-0.97888129528,0.551979541757,-1.3970103768,1.32614514795,0.931054563572,-0.166261711393,-0.586013893124
0.98632011109,-0.371177244838,1.22022450139,1.15824135665,1.34139361074,0.670085001677,1.12642187969,0.743972534475,0.0521381437639
-0.229796105674,-0.374752823916,-0.577487782839,-0.623832850119,-0.846977607759,0.150830734415,-0.212400245066,-0.429102137743,-0.173334307986
0.306095795985,-0.374425646745,-0.406438684882,0.156183210799,-0.511392663219,0.384214326345,0.172120828195,-0.400766333454,0.0184931924177
0.523498717171,-0.373958250787,-0.013398803181,0.744298989092,-0.259860272669,0.243315647758,0.240550179002,-0.188455510882,-0.449646435293
0.157515589065,-0.373701183011,0.849312847937,0.256545724816,0.838802898249,0.0449483686652,-0.753847343055,0.178768038111,0.304146553998
0.157515589065,-0.373701183011,0.849312847937,0.256545724816,0.838802898249,0.0449483686652,-0.753847343055,0.178768038111,0.304146553998
0.157515589065,-0.373701183011,0.849312847937,0.256545724816,0.838802898249,0.0449483686652,-0.753847343055,0.178768038111,0.304146553998
0.157515589065,-0.373701183011,0.849312847937,0.256545724816,0.838802898249,0.0449483686652,-0.753847343055,0.178768038111,0.304146553998
-1.95037523018,-0.380945820357,-0.328428074607,-1.50741891775,-0.934425054657,-2.00393735192,-1.81618075562,-0.370482762691,0.482466189931
-1.88909226536,-0.378491991578,0.201246076147,-1.46992191921,0.187801133538,-1.93241472635,-2.12038834928,-0.452627687615,-0.561080789898
-1.88909226536,-0.378491991578,0.201246076147,-1.46992191921,0.187801133538,-1.93241472635,-2.12038834928,-0.452627687615,-0.561080789898
-1.7006044084,-0.374916412501,-0.654728085932,-1.51456809288,-0.513781213457,-1.57371269903,-1.23191999798,-0.463002863424,-0.489784305732
-1.62025317169,-0.374939782299,0.0387156264569,-1.84672450404,-0.0921935046539,-1.14928010979,-1.28928150271,-0.466854278904,-0.454249118347
-1.62025317169,-0.374939782299,0.0387156264569,-1.84672450404,-0.0921935046539,-1.14928010979,-1.28928150271,-0.466854278904,-0.454249118347
-1.62025317169,-0.374939782299,0.0387156264569,-1.84672450404,-0.0921935046539,-1.14928010979,-1.28928150271,-0.466854278904,-0.454249118347
-1.62025317169,-0.374939782299,0.0387156264569,-1.84672450404,-0.0921935046539,-1.14928010979,-1.28928150271,-0.466854278904,-0.454249118347
-1.44923116899,-0.374542495735,-1.19922825629,-1.87914977369,-1.25423598484,-0.830826270832,-1.59200110084,-0.297024542504,0.161903267317
1.25831213935,-0.370990286455,-0.907286739001,1.22011101958,-0.176995629988,1.07818516542,1.84607693383,0.613269936714,-0.0925301504237
0.848227698101,-0.376131641991,1.63625465691,1.2696701364,1.14250012614,0.339027807518,0.771950946234,0.738985267381,0.814159879829
0.848227698101,-0.376131641991,1.63625465691,1.2696701364,1.14250012614,0.339027807518,0.771950946234,0.738985267381,0.814159879829
0.848227698101,-0.376131641991,1.63625465691,1.2696701364,1.14250012614,0.339027807518,0.771950946234,0.738985267381,0.814159879829
0.260199669395,-0.376949584918,-0.61007940364,0.892012950443,-0.615192485802,-0.331763627247,-0.330602891507,-0.339908085908,-0.378307662888
-0.676731937136,-0.377557199663,0.397648690749,-0.123906123184,0.451670792488,-1.04141615931,-0.527844251632,-0.188679411234,0.0876215595481
-0.676731937136,-0.377557199663,0.397648690749,-0.123906123184,0.451670792488,-1.04141615931,-0.527844251632,-0.188679411234,0.0876215595481
-0.676731937136,-0.377557199663,0.397648690749,-0.123906123184,0.451670792488,-1.04141615931,-0.527844251632,-0.188679411234,0.0876215595481
-1.05117735182,-0.377931116429,-0.332949046018,-0.670697390178,-0.26663437844,-1.20295572122,-0.3270890462,-0.313842262822,-0.164981279145
-1.14639357625,-0.378328402993,-0.941365461776,-1.62523951472,-0.80446686915,-0.536885578932,-0.167795995938,-0.252065868478,-0.276712652144
0.320709667453,-0.373257156851,-2.6816831304,-0.0288639726655,-2.99659586368,0.569484144743,-0.54162407163,0.52862871566,-0.13537301137
0.320709667453,-0.373257156851,-2.6816831304,-0.0288639726655,-2.99659586368,0.569484144743,-0.54162407163,0.52862871566,-0.13537301137
-0.324163718668,-0.376412079566,0.154783703707,-0.26640534314,-3.13443175722,-0.319310258436,-2.88799883442,-0.276430904286,-0.148021268092
